Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2
        5.275, -2.13537234117e-07, 3131.23901367, 7527.96777344, 7535.85839844, 0.21850708127, 0.350730001926, 73.1100997925, 1.6492775103e-05, -0.0110686458647, 50.0104751587, -4.92956860398e-05, 5.27500009537, 0.0037409721408, -0.00373672461137, -1.36753249168, 0.234696358442, -1.27749180794, 3135.60205078, -0.00491311773658, -0.0051376321353, -0.00392461009324
          5.3, -2.15277225379e-07,  3131.2331543, 7527.95556641, 7535.84863281, 0.218505784869, 0.350651502609, 73.4573974609, 1.63036438607e-05, -0.011118395254, 50.0100326538, -4.92987164762e-05, 5.30000019073, 0.00374213885516, -0.00254910625517, -1.36766409874, 0.234580725431, -1.27759695053, 3135.59765625, -0.00560478121042, -0.0041181803681, -0.00448331423104
        5.325, -2.18522743012e-07, 3131.22851562, 7527.94140625, 7535.83740234, 0.218503594398, 0.35060223937,    73.8046875, 1.61123243743e-05, -0.011168172583, 50.0095939636, -4.93038023706e-05, 5.32499980927, 0.0037434392143, -0.00139878015034, -1.36781263351, 0.234490200877, -1.27771580219, 3135.59472656, -0.00627115182579, -0.00312890671194, -0.00502220541239
         5.35, -2.2330114291e-07,  3131.2253418, 7527.92626953, 7535.82470703, 0.218500554562, 0.350581258535, 74.1519699097, 1.59174578584e-05, -0.011217978783, 50.0091629028, -4.93108564115e-05, 5.34999990463, 0.00374486739747, -0.000285671121674, -1.36797738075, 0.234424039721, -1.27784788609, 3135.59350586, -0.00691176950932, -0.00216978602111, -0.00554079283029
        5.375, -2.29570787269e-07, 3131.22338867, 7527.90917969, 7535.81152344, 0.218496695161, 0.350587636232, 74.4992599487, 1.5717727365e-05, -0.0112678157166, 50.0087356567, -4.93197912874e-05,         5.375, 0.00374641781673, 0.000790501653682, -1.36815798283, 0.234381467104, -1.27799260616, 3135.59350586, -0.00752617418766, -0.00124079873785, -0.00603857450187
          5.4, -2.37348686483e-07, 3131.22265625,   7527.890625, 7535.79638672, 0.218492031097, 0.350620478392,  74.846534729, 1.55117813847e-05, -0.0113176843151,   50.00831604, -4.93305524287e-05, 5.40000009537, 0.00374808511697, 0.00183077878319, -1.36835348606, 0.234361737967, -1.2781496048, 3135.59472656, -0.00811401475221, -0.000341831037076, -0.00651506939903
        5.425, -2.46669486614e-07, 3131.22314453, 7527.87109375, 7535.78076172, 0.218486621976, 0.350678861141, 75.1938171387, 1.52982975123e-05, -0.0113675845787,  50.007900238, -4.93431434734e-05, 5.42500019073, 0.00374986371025, 0.00283495034091, -1.36856341362, 0.234364137053, -1.27831828594, 3135.59741211, -0.0086751030758, 0.000527828524355, -0.00696984678507
         5.45, -2.57230482248e-07, 3131.22485352, 7527.85009766, 7535.76416016, 0.218480467796, 0.350761920214, 75.5410919189, 1.50760006363e-05, -0.0114175193012, 50.0074882507, -4.93574989378e-05, 5.44999980927, 0.00375174847431, 0.00380340684205, -1.36878705025, 0.234387889504, -1.27849793434,  3135.6015625, -0.00920936930925, 0.00136859971099, -0.00740261049941
        5.475, -2.68429232619e-07, 3131.22753906, 7527.82763672, 7535.74609375, 0.218473628163, 0.350868761539, 75.8883666992, 1.48440458361e-05, -0.0114674884826, 50.0070877075, -4.93735387863e-05, 5.47499990463, 0.00375373498537, 0.00473663769662, -1.36902368069, 0.234432324767, -1.27868819237, 3135.60668945, -0.00971678923815, 0.00218045851216, -0.00781325995922
          5.5, -2.79514978274e-07, 3131.23120117, 7527.80419922, 7535.72705078, 0.218466103077, 0.350998461246, 76.2356338501, 1.46022057379e-05, -0.0115174939856,  50.006690979, -4.93911466037e-05,           5.5, 0.0037558178883, 0.00563496630639, -1.36927270889, 0.234496682882, -1.27888846397, 3135.61303711, -0.0101973647252, 0.00296373059973, -0.00820188317448
        5.525, -2.89942050813e-07, 3131.23608398, 7527.77978516, 7535.70751953, 0.218457952142, 0.351150214672,  76.582901001, 1.43508441397e-05, -0.0115675348788, 50.0062980652, -4.94102168886e-05, 5.52500009537, 0.00375799206086, 0.0064986278303, -1.3695333004, 0.234580278397, -1.27909803391, 3135.62060547, -0.0106511823833, 0.00371870188974, -0.00856866873801
         5.55, -2.99518433167e-07, 3131.24194336, 7527.75439453, 7535.68701172, 0.218449175358, 0.351323127747, 76.9301681519, 1.40906522574e-05, -0.0116176139563, 50.0059165955, -4.94306550536e-05, 5.55000019073, 0.00376025214791, 0.00732776289806, -1.36980497837, 0.234682381153, -1.27931666374, 3135.62915039, -0.0110784564167, 0.00444551883265, -0.00891386345029
        5.575, -3.08293607532e-07, 3131.24853516, 7527.72802734, 7535.66601562, 0.218439817429,  0.3515163064, 77.2774276733, 1.38223704198e-05, -0.011667731218, 50.0055389404, -4.9452391977e-05, 5.57499980927, 0.00376259349287, 0.00812248326838, -1.37008702755,  0.2348023206, -1.27954363823, 3135.63867188, -0.0114795221016, 0.00514425197616, -0.00923777930439
          5.6, -3.16359006547e-07, 3131.25610352, 7527.70068359, 7535.64355469, 0.218429923058, 0.351728945971, 77.6246871948, 1.35466607389e-05, -0.011717886664, 50.0051689148, -4.94753512612e-05, 5.59999990463, 0.00376501050778, 0.00888296123594, -1.37037873268, 0.234939366579, -1.27977836132, 3135.64941406, -0.0118548106402, 0.00581500073895, -0.00954079721123
        5.625, -3.23723014617e-07, 3131.26464844, 7527.67236328, 7535.62109375, 0.218419492245, 0.35196018219, 77.9719467163, 1.32641389428e-05, -0.0117680821568, 50.0048103333, -4.94994819746e-05,         5.625, 0.0037674983032, 0.0096094738692, -1.37067949772, 0.235092833638, -1.28002047539, 3135.66088867, -0.0122048258781, 0.00645794766024, -0.00982335023582
         5.65, -3.30311820562e-07, 3131.27392578, 7527.64306641, 7535.59765625, 0.218408569694, 0.352209150791, 78.3191986084, 1.29754525915e-05, -0.0118183167651, 50.0044555664, -4.95247259096e-05, 5.65000009537, 0.0037700519897, 0.010302384384, -1.37098884583, 0.235262036324, -1.28026938438, 3135.67333984, -0.0125301126391, 0.00707335118204, -0.0100859059021
        5.675, -3.3604391092e-07, 3131.28417969, 7527.61376953, 7535.57373047, 0.218397170305, 0.352475017309, 78.6664505005, 1.26813247334e-05, -0.0118685923517,  50.004108429, -4.95510284964e-05, 5.67500019073, 0.00377266667783, 0.0109620997682, -1.37130582333, 0.235446274281, -1.28052461147, 3135.68676758, -0.0128312390298, 0.00766150234267, -0.0103289429098
          5.7, -3.4089700307e-07, 3131.29516602, 7527.58300781, 7535.54931641, 0.218385338783, 0.352756977081, 79.0137023926, 1.23825275296e-05, -0.0119189089164, 50.0037689209, -4.95783351653e-05, 5.69999980927, 0.00377533747815, 0.0115890325978, -1.3716301918, 0.235644876957, -1.28078567982, 3135.70092773, -0.0131087806076, 0.00822269078344, -0.0105529474095
        5.725, -3.44921886608e-07, 3131.30664062, 7527.55224609, 7535.52441406, 0.218373090029, 0.353054195642, 79.3609466553, 1.20798176795e-05, -0.0119692664593, 50.0034370422, -4.96065913467e-05, 5.72499990463, 0.00377805996686, 0.0121835889295, -1.37196111679, 0.235857188702, -1.28105211258, 3135.71582031, -0.0133633175865, 0.00875719916075, -0.0107583999634
         5.75, -3.48209653112e-07, 3131.31884766, 7527.52050781, 7535.49853516, 0.218360438943, 0.353365898132, 79.7081985474, 1.17738882182e-05, -0.0120196649805,  50.003112793, -4.96357424709e-05,          5.75, 0.00378082925454, 0.0127461887896, -1.37229812145, 0.236082524061, -1.28132343292, 3135.73168945, -0.0135954292491, 0.00926531665027, -0.010945783928
        5.775, -3.50848750941e-07, 3131.33203125, 7527.48828125, 7535.47265625, 0.21834744513, 0.353691250086, 80.0554351807, 1.1465348507e-05, -0.0120701063424, 50.0027961731, -4.96657339681e-05, 5.77500009537, 0.00378364138305, 0.0132772792131, -1.37264072895, 0.236320242286, -1.28159928322, 3135.74804688, -0.0138056948781, 0.00974735431373, -0.0111155724153
          5.8, -3.52901111e-07, 3131.34545898, 7527.45556641, 7535.44677734, 0.218334108591, 0.354029506445, 80.4026794434, 1.1154742424e-05, -0.0121205886826, 50.0024871826, -4.96965076309e-05, 5.80000019073, 0.00378649146296, 0.013777339831, -1.37298822403, 0.236569672823, -1.28187906742, 3135.76513672, -0.0139946900308, 0.0102036567405, -0.0112682376057
        5.825, -3.5440413626e-07, 3131.35961914, 7527.42236328, 7535.41992188, 0.218320459127, 0.354379862547, 80.7499160767, 1.08425692815e-05, -0.0121711129323, 50.0021858215, -4.97280125273e-05, 5.82499980927, 0.00378937553614, 0.0142468819395, -1.37334024906, 0.236830204725, -1.28216254711, 3135.78271484, -0.0141629818827, 0.0106345973909, -0.0114042386413
         5.85, -3.55386305273e-07, 3131.37451172, 7527.38916016, 7535.39306641, 0.218306526542, 0.354741603136,   81.09715271, 1.05293020169e-05, -0.0122216800228, 50.0018920898, -4.97601904499e-05, 5.84999990463, 0.00379228964448, 0.0146864335984,  -1.373696208, 0.237101197243, -1.28244912624, 3135.80102539, -0.0143111310899, 0.0110405636951, -0.0115240272135
        5.875, -3.55879961944e-07, 3131.38964844, 7527.35546875, 7535.36572266, 0.218292325735, 0.355113953352, 81.4443893433, 1.02153862827e-05, -0.0122722890228, 50.0016098022, -4.97929868288e-05,         5.875, 0.00379522936419, 0.0150965359062, -1.37405562401, 0.237382039428, -1.2827385664, 3135.81982422, -0.0144396871328, 0.0114219570532, -0.0116280457005
          5.9, -3.55923504003e-07, 3131.40527344, 7527.32128906, 7535.33837891, 0.21827788651, 0.355496197939, 81.7916183472, 9.90123589872e-06, -0.0123229408637, 50.0013313293, -4.98263507325e-05, 5.90000009537, 0.0037981912028, 0.0154777383432, -1.37441802025, 0.237672105432, -1.28303039074, 3135.83935547, -0.0145491957664, 0.0117791863158, -0.0117167308927
        5.925, -3.55555727083e-07, 3131.42163086, 7527.28710938, 7535.31103516, 0.218263223767, 0.355887591839, 82.1388549805, 9.58723103395e-06, -0.0123736346141, 50.0010643005, -4.98602275911e-05, 5.92500019073, 0.00380117120221, 0.0158306024969, -1.37478291988, 0.237970799208, -1.28332424164, 3135.85913086, -0.0146401980892, 0.0121126715094, -0.0117905149236
         5.95, -3.54808690872e-07, 3131.43823242, 7527.25244141, 7535.28320312, 0.21824836731, 0.356287479401, 82.4860839844, 9.27372093429e-06, -0.0124243702739, 50.0008049011, -4.98945628351e-05, 5.94999980927, 0.00380416563712, 0.0161557011306, -1.37514996529, 0.238277539611, -1.28361988068, 3135.87939453, -0.0147132314742, 0.0124228466302, -0.0118498262018
        5.975, -3.53705104317e-07, 3131.45507812, 7527.21777344, 7535.25537109, 0.218233332038, 0.356695145369, 82.8333053589, 8.96102847037e-06, -0.0124751478434, 50.0005493164, -4.99293128087e-05, 5.97499990463, 0.00380717101507, 0.0164536237717, -1.3755184412, 0.238591745496, -1.28391671181, 3135.90014648, -0.0147688305005, 0.0127101605758, -0.0118950912729
            6, -3.52260514092e-07, 3131.47241211, 7527.18310547, 7535.22753906, 0.218218147755, 0.357109934092, 83.1805343628, 8.64946196089e-06, -0.0125259673223, 50.0003051758, -4.99644265801e-05,             6, 0.00381018407643, 0.0167249664664, -1.37588822842, 0.23891286552, -1.28421449661, 3135.92114258, -0.0148075269535, 0.0129750734195, -0.0119267357513
        6.025, -3.5048745417e-07, 3131.49023438,  7527.1484375, 7535.19921875, 0.218202829361, 0.357531189919, 83.5277557373, 8.33931608213e-06, -0.0125768277794, 50.0000686646, -4.99998495798e-05, 6.02500009537, 0.00381320132874, 0.0169703420252, -1.37625873089, 0.239240318537, -1.28451287746, 3135.94238281, -0.0148298526183, 0.0132180554792, -0.0119451843202
         6.05, -3.48398543792e-07, 3131.50805664, 7527.11376953, 7535.17138672, 0.218187406659, 0.357958257198, 83.8749771118, 8.03087459644e-06, -0.0126277310774, 49.9998397827, -5.00355417898e-05, 6.05000019073, 0.00381621951237, 0.0171903595328, -1.37662959099, 0.239573583007, -1.28481161594, 3135.96411133, -0.0148363346234, 0.0134395835921, -0.0119508588687
        6.075, -3.46007425378e-07, 3131.52636719, 7527.07910156, 7535.14355469, 0.218171879649, 0.358390510082, 84.2221984863, 7.72441217123e-06, -0.0126786744222, 49.9996185303, -5.00714522786e-05, 6.07499980927, 0.00381923560053, 0.0173856429756, -1.37700045109, 0.239912122488, -1.28511035442, 3135.98608398, -0.0148275019601, 0.0136401429772, -0.0119441822171
          6.1, -3.4332776977e-07, 3131.54492188, 7527.04394531, 7535.11523438, 0.218156278133, 0.358827322721, 84.5694198608, 7.42018801247e-06, -0.0127296596766, 49.9994087219, -5.01075410284e-05, 6.09999990463, 0.00382224633358, 0.0175568126142, -1.37737083435, 0.240255430341, -1.28540873528, 3136.00830078, -0.014803878963, 0.0138202235103, -0.011925577186
        6.125, -3.40372309893e-07,  3131.5637207, 7527.00927734, 7535.08740234, 0.218140631914, 0.359268158674,  84.916633606, 7.11845177648e-06, -0.0127806840464, 49.9992027283, -5.01437607454e-05,         6.125, 0.00382524938323, 0.0177045017481, -1.37774050236, 0.240602970123, -1.28570652008, 3136.03076172, -0.0147659899667, 0.0139803197235, -0.0118954638019
         6.15, -3.37152528118e-07, 3131.58251953, 7526.97460938, 7535.05957031, 0.218124940991, 0.359712362289, 85.2638549805, 6.8194412961e-06, -0.0128317493945,  49.999004364, -5.01800714119e-05, 6.15000009537, 0.00382824148983, 0.0178293418139, -1.37810897827,  0.2409542799, -1.28600347042, 3136.05322266, -0.0147143565118, 0.0141209354624, -0.0118542611599
        6.175, -3.33679281539e-07,  3131.6015625, 7526.94042969, 7535.03173828, 0.218109220266, 0.360159426928, 85.6110687256, 6.52338530926e-06, -0.0128828547895, 49.9988136292, -5.0216436648e-05, 6.17500019073, 0.00383122009225, 0.017931971699, -1.37847614288, 0.241308867931, -1.28629910946, 3136.07592773, -0.0146494992077, 0.0142425745726, -0.0118023883551
          6.2, -3.29963597778e-07, 3131.62084961,    7526.90625, 7535.00439453, 0.218093499541, 0.360608786345, 85.9582824707, 6.23050300419e-06, -0.0129339993, 49.9986343384, -5.02528127981e-05, 6.19999980927, 0.00383418286219, 0.018013028428, -1.37884140015, 0.241666257381, -1.28659343719, 3136.09887695, -0.0145719312131, 0.0143457474187, -0.0117402598262
        6.225, -3.2601701605e-07, 3131.64013672, 7526.87207031,  7534.9765625, 0.218077793717, 0.361059904099, 86.3054885864, 5.94100220042e-06, -0.0129851829261, 49.9984588623, -5.02891634824e-05, 6.22499990463, 0.00383712700568, 0.0180731527507, -1.37920463085, 0.242026001215,  -1.286886096, 3136.12182617, -0.0144821666181, 0.0144309662282, -0.0116682890803
         6.25, -3.21851729268e-07, 3131.65966797, 7526.83789062, 7534.94921875, 0.218062117696, 0.36151227355, 86.6527023315, 5.65508253203e-06, -0.0130364047363, 49.9982910156, -5.0325452321e-05,          6.25, 0.00384005019441, 0.0181129854172, -1.37956535816, 0.242387652397, -1.28717684746, 3136.14477539, -0.0143807120621, 0.0144987432286, -0.0115868840367
        6.275, -3.17480242984e-07, 3131.67919922,  7526.8046875, 7534.92236328, 0.218046471477, 0.36196538806, 86.9999160767, 5.37293090019e-06, -0.0130876647308, 49.9981307983, -5.03616429341e-05, 6.27500009537, 0.00384295033291, 0.0181331671774, -1.37992358208, 0.242750793695, -1.28746533394, 3136.16772461, -0.014268069528, 0.0145495934412, -0.0114964498207
          6.3, -3.12914863798e-07, 3131.69873047, 7526.77099609, 7534.89550781, 0.218030884862, 0.36241877079, 87.3471221924, 5.09472420163e-06, -0.0131389619783, 49.9979782104, -5.03977062181e-05, 6.30000019073, 0.0038458253257, 0.0181343331933, -1.38027870655, 0.243114992976, -1.28775155544, 3136.19091797, -0.0141447372735, 0.014584030956, -0.011397389695
        6.325, -3.08167841467e-07, 3131.71850586, 7526.73828125, 7534.86914062, 0.218015372753, 0.362871944904, 87.6943283081, 4.82062796436e-06, -0.0131902964786,  49.997833252, -5.04336057929e-05, 6.32499980927, 0.00384867284447, 0.0181171242148, -1.38063073158, 0.243479862809, -1.28803515434, 3136.21386719, -0.014011205174, 0.0146025707945, -0.0112900985405
         6.35, -3.0325111311e-07, 3131.73803711, 7526.70556641, 7534.84277344, 0.217999950051, 0.36332449317, 88.0415344238, 4.55079725725e-06, -0.0132416673005, 49.9976959229, -5.04693125549e-05, 6.34999990463, 0.00385149102658, 0.0180821735412, -1.38097918034, 0.243845000863, -1.28831601143, 3136.23706055, -0.0138679593801, 0.0146057279781, -0.0111749675125
        6.375, -2.98176558999e-07, 3131.75756836, 7526.67285156, 7534.81640625, 0.217984616756, 0.363775938749, 88.3887405396, 4.2853762352e-06, -0.0132930735126, 49.9975662231, -5.05047974002e-05,         6.375, 0.00385427800938, 0.0180301163346, -1.38132405281, 0.244210034609, -1.28859388828, 3136.26000977, -0.0137154785916, 0.0145940156654, -0.0110523840412
          6.4, -2.92955945724e-07, 3131.77709961, 7526.64111328, 7534.79052734, 0.21796938777, 0.36422586441, 88.7359466553, 4.02449950343e-06, -0.0133445160463, 49.9974403381, -5.0540031225e-05, 6.40000009537, 0.00385703193024, 0.017961576581, -1.38166487217, 0.244574576616, -1.28886854649, 3136.28295898, -0.0135542331263, 0.0145679451525, -0.0109227271751
        6.425, -2.87600897764e-07, 3131.79663086,   7526.609375, 7534.76513672, 0.217954292893, 0.364673882723,  89.083152771, 3.76829075321e-06, -0.0133959921077, 49.9973220825, -5.05749849253e-05, 6.42500019073, 0.00385975139216, 0.0178771819919, -1.38200163841, 0.244938313961, -1.28913986683, 3136.30566406, -0.0133846886456, 0.014528025873, -0.0107863722369
         6.45, -2.82122698536e-07, 3131.81616211,   7526.578125, 7534.74023438, 0.217939317226, 0.365119576454, 89.4303588867, 3.51686344402e-06, -0.013447502628, 49.9972114563, -5.06096330355e-05, 6.44999980927, 0.00386243453249, 0.0177775528282, -1.38233411312, 0.245300874114, -1.28940784931, 3136.32836914, -0.0132073005661, 0.0144747626036, -0.0106436870992
        6.475, -2.76532375665e-07, 3131.83544922, 7526.54736328, 7534.71533203, 0.217924490571, 0.365562617779,  89.777557373, 3.27032148562e-06, -0.0134990466759, 49.9971084595, -5.06439500896e-05, 6.47499990463, 0.00386507995427, 0.0176633000374, -1.38266193867, 0.245661944151, -1.2896720171, 3136.35107422, -0.0130225177854, 0.0144086591899, -0.0104950340465
          6.5, -2.70840530447e-07, 3131.85473633, 7526.51708984, 7534.69091797, 0.217909812927, 0.366002649069, 90.1247634888, 3.0287590107e-06, -0.01355062332, 49.9970092773, -5.06779178977e-05,           6.5, 0.00386768626049, 0.0175350364298, -1.38298511505, 0.246021196246, -1.2899324894, 3136.37353516, -0.0128307817504, 0.0143302157521, -0.0103407688439
